Tagname;Timestamp;Value;Quality
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;15,16594219;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;11,83184528;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;8,499275208;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;5,165178776;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;1,832608581;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;1,33211267;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;4,499885559;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;7,832456112;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;11,16655254;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;14,49912262;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;17,83321953;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;21,16578865;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;24,49988556;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;27,83245659;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;31,16655159;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;34,49912262;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;37,83321762;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;41,16579056;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;44,49988556;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;47,83245468;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;51,1665535;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;54,49912262;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;57,83321762;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;61,16579056;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;64,49988556;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;67,8324585;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;71,16654968;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;74,49912262;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;77,83322144;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;81,16578674;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;84,49988556;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;87,8324585;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;91,16654968;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;94,49912262;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;97,83322144;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;98,99900818;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;95,66643524;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;92,33234406;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;88,99977112;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;85,6656723;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;82,33310699;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;78,99900818;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:08;75,66643524;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;72,33234406;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;68,99977112;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;65,6656723;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;62,33310318;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;58,99900818;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;55,66643906;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;52,33234024;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;48,99977112;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;45,66567612;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;42,33310318;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;38,99900818;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;35,66643906;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;32,33234024;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;28,99977112;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;25,66567421;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;22,33310509;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;18,99900818;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;15,6664381;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;12,33234119;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;8,999771118;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;5,665674686;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;2,333104372;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;0,833142579;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;4,165712833;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;7,499809265;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;10,83237934;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;14,16647625;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;17,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;20,66529274;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;23,99938965;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;27,33196068;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;30,66605568;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;33,99862671;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;37,33272171;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;40,66529465;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;43,99938965;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;47,33195877;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;50,66605759;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;53,99862671;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;57,33272171;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;60,66529465;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;63,99938965;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;67,33196259;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;70,66605377;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;73,99862671;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;77,33272552;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;80,66529083;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;83,99938965;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;87,33196259;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;90,66605377;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;93,99862671;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;97,33272552;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;99,49950409;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;96,16540527;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;92,83283997;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;89,49874115;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;86,16616821;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;82,83207703;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;79,49950409;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:09;76,16540527;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;72,83283997;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;69,49874115;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;66,16616821;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;62,83207321;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;59,49950409;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;56,16540909;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;52,83283615;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;49,49874115;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;46,16617203;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;42,83207321;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;39,49950409;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;36,16540909;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;32,83283615;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;29,49874115;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;26,16617012;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;22,83207512;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;19,49950409;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;16,16540718;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;12,8328371;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;9,49874115;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;6,166170597;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;2,832074404;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;0,332646668;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;3,665217161;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;6,999313354;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;10,33188343;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;13,66598034;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;16,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;20,33264732;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;23,66521645;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;26,99931335;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;30,33188438;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;33,66598129;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;36,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;40,33264542;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;43,66521835;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;46,99931335;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;50,33188248;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;53,66598129;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;56,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;60,33264542;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;63,66521835;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;66,99931335;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;70,33188629;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;73,66597748;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;76,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;80,33264923;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;83,66521454;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;86,99931335;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;90,16555786;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;93,49965668;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;96,83222961;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;100;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;96,66590118;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;93,33333588;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;89,99923706;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;86,66666412;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;83,33257294;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;80;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:10;76,66590118;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;73,33333588;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;69,99923706;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;66,66666412;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;63,33256912;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;60;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;56,665905;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;53,33333206;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;49,99923706;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;46,66666794;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;43,33256912;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;40;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;36,665905;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;33,33333206;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;29,99923706;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;26,66666603;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;23,33257103;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;20;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;16,66590309;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;13,33333302;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;9,999237061;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;6,666666508;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;3,332570314;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;0;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;3,166247129;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;6,498817444;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;9,832913399;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;13,16548443;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;16,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;19,83215141;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;23,16624641;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;26,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;29,83291435;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;33,16548538;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;36,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;39,83214951;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;43,16624832;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;46,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;49,83291245;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;53,16548538;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;56,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;59,83214951;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;63,16624832;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;66,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;69,83291626;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;73,16548157;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;76,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;79,83215332;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;83,16624451;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;86,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;89,83291626;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;93,16548157;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;96,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;99,83215332;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;96,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;93,66597748;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;90,33188629;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;86,99931335;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;83,66521454;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;80,33264923;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:11;76,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;73,66597748;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;70,33188629;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;66,99931335;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;63,66521835;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;60,33264542;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;56,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;53,66598129;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;50,33188248;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;47,16563797;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;43,83306503;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;40,49897003;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;37,16640091;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;33,83230209;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;30,49973297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;27,16563606;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;23,83306694;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;20,49897003;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;17,166399;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;13,83230305;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;10,49973297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;7,165636539;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;3,833066225;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;0,498970002;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;2,665751219;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;5,999847412;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;9,332417488;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;12,6665144;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;15,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;19,33318138;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;22,6657505;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;25,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;29,33241844;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;32,66651535;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;35,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;39,33317947;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;42,66575241;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;45,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;49,33241653;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;52,66651535;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;55,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;59,33317947;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;62,66575241;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;65,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;69,33242035;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;72,66651154;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;75,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;79,33318329;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;82,6657486;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;85,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;89,33242035;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;92,66651154;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;95,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;99,33318329;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;97,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;94,16647339;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;90,8323822;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;87,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;84,16571045;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;80,83314514;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:12;77,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;74,16647339;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;70,8323822;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;67,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;64,16571045;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;60,83314133;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;57,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;54,1664772;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;50,83237839;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;47,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;44,16571426;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;40,83314133;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;37,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;34,1664772;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;30,83238029;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;27,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;24,16571236;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;20,83314323;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;17,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;14,16647625;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;10,83237934;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;7,499809265;Good
